Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
137829,STEM,Senior,1.985,0.04,Debugging/Troubleshooting,Intermediate,5,False,10.31,4,Allowed_With_Citation,7,2.072,76.99,Medium
137832,STEM,Junior,3.535,36.97,Debugging/Troubleshooting,Intermediate,2,False,11.01,7,Strict_Ban,9,3.656,64.44,High
137836,STEM,Sophomore,3.38,16.32,Debugging/Troubleshooting,Intermediate,3,True,11.1,4,Actively_Encouraged,3,3.698,69.12,High
137841,STEM,Junior,3.261,2.99,Debugging/Troubleshooting,Beginner,1,True,13.32,4,Allowed_With_Citation,1,3.574,67.97,Low
137845,STEM,Freshman,3.037,0.17,Debugging/Troubleshooting,Advanced,4,True,13.22,1,Allowed_With_Citation,1,3.311,69.77,Low
137846,STEM,Sophomore,3.435,35.16,Ideation,Intermediate,1,True,11.6,7,Allowed_With_Citation,4,3.43,45.25,High
137848,STEM,Freshman,3.053,7.73,Summarizing_Reading,Beginner,1,False,9.62,1,Actively_Encouraged,3,3.422,86.99,Low
137852,STEM,Graduate,3.802,2.01,Debugging/Troubleshooting,Intermediate,4,False,16.3,2,Allowed_With_Citation,7,4.0,68.02,Medium
137857,STEM,Sophomore,3.217,7.79,Debugging/Troubleshooting,Intermediate,1,False,15.14,4,Actively_Encouraged,3,3.308,77.7,Medium
137862,STEM,Freshman,3.549,10.28,Summarizing_Reading,Intermediate,3,True,11.78,3,Strict_Ban,9,3.558,96.74,High
137865,STEM,Freshman,3.14,2.45,Debugging/Troubleshooting,Advanced,4,False,10.48,2,Allowed_With_Citation,3,3.362,89.36,Low
137876,STEM,Freshman,3.495,2.18,Debugging/Troubleshooting,Beginner,1,True,15.93,5,Actively_Encouraged,5,3.795,74.47,Low
137877,STEM,Graduate,3.107,0.27,Summarizing_Reading,Beginner,2,False,8.28,2,Allowed_With_Citation,1,3.368,76.61,Medium
137882,STEM,Freshman,3.16,19.34,Direct_Answer_Generation,Intermediate,3,False,6.12,6,Allowed_With_Citation,1,3.147,73.54,Medium
137884,STEM,Junior,3.106,21.41,Summarizing_Reading,Beginner,1,False,11.83,4,Actively_Encouraged,5,3.377,74.23,High
137885,STEM,Junior,3.225,0.6,Summarizing_Reading,Advanced,3,False,12.38,5,Allowed_With_Citation,5,3.443,71.99,Low
137886,STEM,Junior,3.077,17.52,Summarizing_Reading,Intermediate,2,True,13.62,6,Strict_Ban,8,2.968,56.88,Medium
137888,STEM,Graduate,3.098,6.12,Direct_Answer_Generation,Intermediate,2,True,9.28,4,Actively_Encouraged,2,3.274,78.75,Medium
137889,STEM,Senior,3.846,16.5,Ideation,Intermediate,3,False,5.6,2,Strict_Ban,5,3.562,70.83,Medium
137891,STEM,Junior,3.402,8.33,Copywriting/Drafting,Advanced,4,False,13.62,7,Allowed_With_Citation,1,3.708,76.02,Medium
137892,STEM,Senior,3.022,0.8,Copywriting/Drafting,Advanced,3,True,14.57,1,Allowed_With_Citation,5,3.3,93.79,High
137895,STEM,Senior,3.392,2.94,Debugging/Troubleshooting,Intermediate,3,False,1.07,3,Allowed_With_Citation,2,3.646,71.79,Low
137896,STEM,Junior,2.464,8.61,Debugging/Troubleshooting,Intermediate,4,True,14.15,4,Actively_Encouraged,4,2.734,67.35,High
137899,STEM,Junior,3.503,5.28,Copywriting/Drafting,Advanced,4,True,19.75,1,Actively_Encouraged,2,3.967,93.27,Low
137900,STEM,Junior,3.257,1.65,Debugging/Troubleshooting,Beginner,2,True,14.58,2,Allowed_With_Citation,6,3.441,80.05,Medium
137904,STEM,Senior,3.178,1.1,Direct_Answer_Generation,Intermediate,3,True,14.71,1,Allowed_With_Citation,2,3.534,71.09,Low
137905,STEM,Senior,3.25,15.74,Debugging/Troubleshooting,Intermediate,4,True,7.25,5,Allowed_With_Citation,5,3.462,73.0,Medium
137908,STEM,Senior,3.23,28.62,Ideation,Advanced,4,True,6.67,5,Allowed_With_Citation,5,3.437,78.95,High
137910,STEM,Freshman,2.63,1.46,Debugging/Troubleshooting,Beginner,3,False,16.89,2,Allowed_With_Citation,4,2.839,55.59,Low
137912,STEM,Freshman,3.774,21.67,Summarizing_Reading,Advanced,4,False,4.96,6,Actively_Encouraged,4,3.716,88.17,High
137919,STEM,Freshman,3.396,9.42,Summarizing_Reading,Intermediate,3,False,9.82,1,Strict_Ban,1,3.678,79.11,Medium
137921,STEM,Freshman,3.065,7.45,Ideation,Beginner,1,False,15.8,4,Allowed_With_Citation,5,3.359,69.17,Low
137924,STEM,Graduate,2.721,0.38,Debugging/Troubleshooting,Advanced,4,False,20.38,2,Actively_Encouraged,5,3.335,100.0,Low
137928,STEM,Senior,2.411,3.7,Debugging/Troubleshooting,Advanced,5,False,8.72,2,Strict_Ban,1,2.669,79.87,Low
137931,STEM,Senior,3.728,24.86,Copywriting/Drafting,Beginner,1,True,15.74,6,Actively_Encouraged,8,4.0,79.22,High
137939,STEM,Sophomore,3.274,40.0,Debugging/Troubleshooting,Beginner,3,True,15.83,8,Actively_Encouraged,4,3.619,53.03,High
137941,STEM,Senior,3.788,40.0,Debugging/Troubleshooting,Beginner,2,True,3.18,7,Actively_Encouraged,5,3.932,87.32,High
137944,STEM,Freshman,2.918,15.13,Debugging/Troubleshooting,Beginner,2,True,11.06,3,Actively_Encouraged,4,3.011,66.36,Medium
137947,STEM,Senior,2.338,9.21,Debugging/Troubleshooting,Advanced,4,True,14.2,3,Allowed_With_Citation,5,2.819,87.4,High
137951,STEM,Freshman,3.353,12.12,Debugging/Troubleshooting,Beginner,1,True,15.02,6,Allowed_With_Citation,7,3.295,98.53,Low
137952,STEM,Freshman,2.652,37.57,Debugging/Troubleshooting,Beginner,1,True,9.65,7,Strict_Ban,9,2.562,53.54,High
137953,STEM,Sophomore,3.786,6.67,Debugging/Troubleshooting,Advanced,3,False,21.2,2,Allowed_With_Citation,6,4.0,100.0,Medium
137954,STEM,Senior,3.602,6.98,Ideation,Advanced,3,False,10.81,3,Strict_Ban,7,3.68,95.72,Low
137957,STEM,Senior,3.608,14.74,Copywriting/Drafting,Beginner,1,True,8.49,5,Allowed_With_Citation,6,3.782,80.94,Medium
137958,STEM,Sophomore,2.417,0.28,Ideation,Intermediate,5,False,17.77,4,Allowed_With_Citation,1,2.516,50.39,High
137962,STEM,Graduate,3.818,0.33,Debugging/Troubleshooting,Intermediate,2,True,19.06,2,Strict_Ban,6,4.0,80.69,Medium
137971,STEM,Sophomore,2.888,11.57,Debugging/Troubleshooting,Advanced,3,True,8.18,2,Strict_Ban,7,3.175,90.2,High
137984,STEM,Junior,2.567,9.0,Ideation,Intermediate,4,True,21.65,2,Allowed_With_Citation,4,3.025,94.64,High
137985,STEM,Sophomore,3.391,5.94,Ideation,Beginner,3,True,8.61,3,Strict_Ban,4,3.607,68.18,Medium
137987,STEM,Sophomore,3.116,6.83,Direct_Answer_Generation,Intermediate,2,True,9.62,7,Actively_Encouraged,3,3.597,59.92,Medium
137988,STEM,Junior,3.673,25.65,Debugging/Troubleshooting,Beginner,2,True,4.93,6,Actively_Encouraged,5,3.591,45.99,High
137990,STEM,Sophomore,2.428,10.69,Summarizing_Reading,Intermediate,3,False,1.18,2,Actively_Encouraged,4,2.658,84.15,Low
137992,STEM,Senior,2.532,5.55,Debugging/Troubleshooting,Beginner,3,False,12.33,1,Allowed_With_Citation,4,2.772,64.83,Low
137993,STEM,Junior,3.315,0.26,Debugging/Troubleshooting,Beginner,2,True,15.77,1,Allowed_With_Citation,2,3.537,86.69,Low
137996,STEM,Senior,2.946,20.8,Copywriting/Drafting,Intermediate,2,True,14.23,7,Allowed_With_Citation,4,3.33,84.22,Medium
138001,STEM,Sophomore,2.116,3.51,Copywriting/Drafting,Beginner,2,False,13.2,3,Strict_Ban,8,2.476,67.74,Medium
138004,STEM,Freshman,2.753,12.34,Debugging/Troubleshooting,Advanced,4,True,11.91,6,Allowed_With_Citation,4,2.936,77.24,High
138008,STEM,Junior,2.896,6.73,Debugging/Troubleshooting,Intermediate,3,False,5.79,5,Strict_Ban,4,3.251,73.67,High
138014,STEM,Freshman,3.791,0.13,Debugging/Troubleshooting,Beginner,1,True,9.48,3,Strict_Ban,5,4.0,61.34,Low
138018,STEM,Senior,2.848,0.25,Direct_Answer_Generation,Advanced,3,False,4.45,1,Allowed_With_Citation,2,2.928,79.08,Medium
138019,STEM,Sophomore,3.893,0.64,Summarizing_Reading,Intermediate,1,False,7.21,4,Strict_Ban,5,3.921,82.38,High
138021,STEM,Junior,3.662,5.2,Direct_Answer_Generation,Intermediate,2,True,4.83,2,Allowed_With_Citation,8,3.665,77.51,Medium
138024,STEM,Senior,3.014,15.6,Debugging/Troubleshooting,Beginner,2,True,6.83,5,Actively_Encouraged,3,3.203,78.03,Medium
138028,STEM,Junior,3.022,0.19,Direct_Answer_Generation,Beginner,2,True,6.25,4,Allowed_With_Citation,6,3.154,84.74,Low
138029,STEM,Senior,3.682,3.43,Debugging/Troubleshooting,Beginner,3,True,8.64,2,Allowed_With_Citation,3,3.896,77.63,Medium
138033,STEM,Senior,3.805,8.81,Debugging/Troubleshooting,Beginner,2,False,20.46,1,Allowed_With_Citation,1,4.0,60.62,Medium
138034,STEM,Junior,3.858,5.01,Debugging/Troubleshooting,Advanced,3,True,8.61,7,Allowed_With_Citation,4,4.0,90.9,High
138039,STEM,Senior,3.361,1.22,Debugging/Troubleshooting,Beginner,2,False,7.74,2,Allowed_With_Citation,4,3.275,60.24,Medium
138042,STEM,Junior,2.823,2.7,Debugging/Troubleshooting,Beginner,2,True,1.28,1,Actively_Encouraged,1,3.086,100.0,Medium
138045,STEM,Sophomore,3.576,4.21,Debugging/Troubleshooting,Beginner,3,True,15.32,2,Allowed_With_Citation,3,3.919,74.96,Low
138054,STEM,Freshman,2.708,10.96,Debugging/Troubleshooting,Advanced,4,False,4.36,4,Allowed_With_Citation,5,3.175,76.0,Medium
138056,STEM,Junior,3.48,3.11,Debugging/Troubleshooting,Beginner,2,False,10.81,2,Allowed_With_Citation,4,3.598,63.17,Low
138057,STEM,Sophomore,3.529,11.11,Debugging/Troubleshooting,Advanced,4,True,4.44,4,Actively_Encouraged,4,3.724,78.15,Medium
138058,STEM,Freshman,2.322,35.29,Ideation,Intermediate,2,False,2.46,10,Allowed_With_Citation,4,2.391,55.1,High
138060,STEM,Junior,3.752,0.36,Debugging/Troubleshooting,Intermediate,3,False,9.88,3,Allowed_With_Citation,1,3.923,63.82,Low
138064,STEM,Freshman,3.849,3.59,Direct_Answer_Generation,Advanced,4,False,12.23,3,Actively_Encouraged,3,4.0,60.14,Low
138066,STEM,Freshman,2.642,0.77,Ideation,Advanced,4,False,21.41,1,Allowed_With_Citation,3,2.88,85.03,Low
138067,STEM,Graduate,2.944,2.26,Debugging/Troubleshooting,Intermediate,5,True,17.3,1,Strict_Ban,1,3.38,73.48,Medium
138069,STEM,Junior,3.114,4.03,Debugging/Troubleshooting,Intermediate,4,False,1.0,1,Actively_Encouraged,1,2.872,60.15,Medium
138072,STEM,Graduate,3.604,3.53,Copywriting/Drafting,Advanced,4,True,4.17,1,Strict_Ban,6,4.0,83.41,Low
138074,STEM,Freshman,2.81,15.52,Debugging/Troubleshooting,Advanced,5,False,14.75,6,Actively_Encouraged,5,3.4,79.94,High
138077,STEM,Graduate,3.308,28.44,Summarizing_Reading,Advanced,4,False,5.89,7,Actively_Encouraged,6,3.504,84.17,High
138079,STEM,Graduate,3.461,16.77,Copywriting/Drafting,Advanced,5,True,10.07,6,Actively_Encouraged,4,4.0,96.25,High
138086,STEM,Senior,3.612,5.72,Debugging/Troubleshooting,Beginner,3,True,16.26,2,Actively_Encouraged,7,3.875,85.56,Medium
138096,STEM,Freshman,2.404,9.17,Debugging/Troubleshooting,Beginner,1,False,7.41,4,Allowed_With_Citation,4,2.493,61.78,Medium
138103,STEM,Freshman,3.288,7.1,Debugging/Troubleshooting,Beginner,1,False,11.39,3,Actively_Encouraged,4,3.408,75.62,Medium
138104,STEM,Graduate,3.204,3.38,Debugging/Troubleshooting,Advanced,5,False,6.64,2,Strict_Ban,7,3.629,74.13,Low
138105,STEM,Graduate,3.772,4.73,Summarizing_Reading,Advanced,3,False,17.53,3,Strict_Ban,6,3.958,77.84,Medium
138108,STEM,Junior,3.382,5.31,Ideation,Beginner,2,False,5.16,6,Allowed_With_Citation,8,3.536,54.12,Medium
138109,STEM,Junior,3.49,18.04,Ideation,Advanced,3,False,14.32,6,Strict_Ban,6,4.0,79.57,Medium
138111,STEM,Senior,3.449,14.89,Debugging/Troubleshooting,Beginner,2,True,8.04,5,Allowed_With_Citation,5,3.539,88.2,Low
138113,STEM,Sophomore,3.752,4.91,Debugging/Troubleshooting,Intermediate,2,True,9.31,3,Actively_Encouraged,1,3.65,81.03,Low
138122,STEM,Freshman,3.031,2.26,Copywriting/Drafting,Beginner,2,False,6.26,2,Allowed_With_Citation,1,3.105,72.39,Low
138123,STEM,Senior,2.783,0.48,Debugging/Troubleshooting,Beginner,3,False,14.25,4,Allowed_With_Citation,3,3.136,64.14,Low
138127,STEM,Junior,3.163,20.92,Debugging/Troubleshooting,Beginner,3,False,7.31,5,Allowed_With_Citation,3,3.343,75.44,High
138128,STEM,Sophomore,2.772,6.78,Debugging/Troubleshooting,Intermediate,2,False,6.56,4,Allowed_With_Citation,1,2.871,91.78,High
138132,STEM,Freshman,2.864,11.94,Debugging/Troubleshooting,Advanced,3,False,7.62,4,Allowed_With_Citation,1,3.366,85.31,Low
138136,STEM,Senior,2.274,7.24,Debugging/Troubleshooting,Advanced,5,False,22.97,4,Allowed_With_Citation,5,3.026,97.83,Medium
138142,STEM,Junior,3.246,18.23,Ideation,Intermediate,3,False,3.76,6,Actively_Encouraged,2,3.447,77.06,High
138144,STEM,Sophomore,2.413,16.87,Direct_Answer_Generation,Intermediate,1,False,3.88,4,Actively_Encouraged,4,2.177,85.53,High
138152,STEM,Freshman,3.346,1.1,Ideation,Beginner,1,True,4.73,1,Allowed_With_Citation,4,3.238,67.36,Medium
138153,STEM,Freshman,2.828,5.57,Debugging/Troubleshooting,Intermediate,3,True,19.07,3,Allowed_With_Citation,1,3.385,83.17,Medium
138155,STEM,Sophomore,3.817,20.14,Direct_Answer_Generation,Advanced,3,False,17.58,4,Actively_Encouraged,1,3.805,53.92,Medium
138158,STEM,Junior,3.207,5.81,Ideation,Beginner,3,False,13.98,5,Allowed_With_Citation,4,3.435,75.59,Medium
138162,STEM,Freshman,3.194,2.0,Copywriting/Drafting,Beginner,2,False,20.35,2,Actively_Encouraged,3,3.709,62.29,Low
138167,STEM,Junior,2.758,0.2,Debugging/Troubleshooting,Advanced,4,False,2.36,1,Allowed_With_Citation,5,2.681,94.81,Medium
138170,STEM,Senior,3.427,1.48,Debugging/Troubleshooting,Intermediate,3,True,10.75,2,Strict_Ban,3,3.738,75.68,Medium
138171,STEM,Junior,2.835,5.06,Debugging/Troubleshooting,Intermediate,3,False,10.28,1,Allowed_With_Citation,3,3.053,65.44,Low
138172,STEM,Senior,3.396,17.35,Direct_Answer_Generation,Intermediate,2,True,16.69,5,Actively_Encouraged,3,3.482,77.98,High
138174,STEM,Sophomore,3.321,9.03,Summarizing_Reading,Beginner,2,False,13.26,2,Strict_Ban,6,3.297,58.22,Medium
138180,STEM,Freshman,3.732,8.54,Summarizing_Reading,Beginner,2,False,16.75,5,Allowed_With_Citation,2,4.0,76.16,Low
138182,STEM,Sophomore,3.668,10.33,Summarizing_Reading,Beginner,2,True,18.11,5,Allowed_With_Citation,1,4.0,59.41,Low
138187,STEM,Sophomore,3.844,26.06,Ideation,Advanced,3,True,13.06,5,Strict_Ban,6,4.0,78.33,High
138190,STEM,Junior,3.181,21.72,Debugging/Troubleshooting,Beginner,2,True,17.9,4,Allowed_With_Citation,4,3.458,66.68,High
138192,STEM,Graduate,3.331,5.61,Copywriting/Drafting,Intermediate,4,False,15.5,2,Allowed_With_Citation,7,4.0,71.73,High
138195,STEM,Senior,2.543,8.79,Debugging/Troubleshooting,Intermediate,2,False,6.05,1,Allowed_With_Citation,1,2.791,66.5,Medium
138202,STEM,Junior,2.787,26.12,Debugging/Troubleshooting,Advanced,3,False,6.98,6,Actively_Encouraged,2,3.495,54.15,High
138206,STEM,Junior,2.926,12.59,Debugging/Troubleshooting,Advanced,5,False,11.18,4,Allowed_With_Citation,6,3.318,79.87,Medium
138216,STEM,Sophomore,3.163,34.82,Direct_Answer_Generation,Beginner,3,True,13.79,7,Strict_Ban,7,2.676,47.45,High
138218,STEM,Freshman,2.988,3.31,Debugging/Troubleshooting,Intermediate,2,True,13.84,2,Allowed_With_Citation,4,3.195,79.22,Low
138226,STEM,Freshman,3.356,12.89,Summarizing_Reading,Advanced,5,False,4.53,3,Allowed_With_Citation,6,3.344,73.79,Medium
138230,STEM,Senior,2.445,10.89,Summarizing_Reading,Advanced,4,False,16.23,5,Strict_Ban,10,2.921,88.47,High
138231,STEM,Junior,3.7,4.75,Summarizing_Reading,Intermediate,5,False,14.45,3,Strict_Ban,2,4.0,89.94,Medium
138235,STEM,Junior,3.46,10.12,Direct_Answer_Generation,Intermediate,4,False,11.04,2,Strict_Ban,8,3.813,68.7,High
138236,STEM,Graduate,3.139,3.1,Ideation,Intermediate,3,True,1.0,2,Actively_Encouraged,3,3.44,100.0,Medium
138237,STEM,Graduate,3.641,17.82,Debugging/Troubleshooting,Advanced,3,False,22.71,7,Allowed_With_Citation,9,4.0,97.88,High
138238,STEM,Sophomore,3.075,4.56,Copywriting/Drafting,Beginner,1,True,12.7,1,Allowed_With_Citation,2,3.212,68.52,Low
138242,STEM,Freshman,3.168,5.05,Debugging/Troubleshooting,Intermediate,1,True,15.25,3,Allowed_With_Citation,5,3.442,80.84,Low
138243,STEM,Graduate,3.003,2.75,Direct_Answer_Generation,Intermediate,2,False,18.41,5,Actively_Encouraged,7,3.564,74.27,Low
138244,STEM,Freshman,3.586,2.62,Debugging/Troubleshooting,Advanced,3,True,7.09,1,Allowed_With_Citation,3,3.969,55.66,Medium
138254,STEM,Freshman,3.294,4.38,Copywriting/Drafting,Intermediate,5,False,27.06,3,Actively_Encouraged,6,3.558,81.66,Low
138258,STEM,Freshman,3.223,5.29,Debugging/Troubleshooting,Advanced,3,False,15.78,4,Allowed_With_Citation,1,3.406,75.43,Medium
138261,STEM,Junior,3.001,1.09,Debugging/Troubleshooting,Beginner,2,False,7.62,4,Allowed_With_Citation,2,3.0,43.37,Medium
138264,STEM,Senior,2.813,10.07,Ideation,Beginner,2,False,10.16,5,Actively_Encouraged,3,2.69,97.68,High
138273,STEM,Sophomore,2.71,3.07,Debugging/Troubleshooting,Beginner,1,True,10.89,4,Allowed_With_Citation,6,3.016,77.75,Medium
138275,STEM,Senior,2.386,26.97,Debugging/Troubleshooting,Intermediate,4,True,7.46,6,Allowed_With_Citation,4,2.685,88.29,Medium
138280,STEM,Freshman,2.259,2.23,Summarizing_Reading,Beginner,1,True,7.56,5,Allowed_With_Citation,5,2.214,68.34,High
138281,STEM,Graduate,2.747,3.36,Direct_Answer_Generation,Advanced,3,False,16.42,2,Allowed_With_Citation,1,2.962,100.0,Medium
138283,STEM,Junior,3.682,0.43,Debugging/Troubleshooting,Intermediate,5,False,14.33,2,Actively_Encouraged,3,3.789,56.02,Low
138284,STEM,Sophomore,3.69,14.74,Direct_Answer_Generation,Beginner,3,True,11.16,3,Allowed_With_Citation,3,3.993,80.57,Low
138288,STEM,Freshman,2.974,11.98,Ideation,Intermediate,3,False,11.88,5,Actively_Encouraged,4,3.458,99.49,High
138291,STEM,Junior,3.838,13.96,Ideation,Beginner,1,False,15.54,6,Strict_Ban,7,3.879,79.97,High
138293,STEM,Sophomore,3.089,26.97,Debugging/Troubleshooting,Beginner,2,True,13.02,7,Allowed_With_Citation,7,3.025,73.88,High
138303,STEM,Junior,3.268,4.81,Debugging/Troubleshooting,Advanced,4,True,8.59,4,Strict_Ban,4,3.434,86.01,Medium
138311,STEM,Freshman,3.627,2.96,Ideation,Advanced,4,False,7.77,5,Actively_Encouraged,4,3.905,100.0,Low
138312,STEM,Junior,1.913,19.86,Direct_Answer_Generation,Advanced,4,True,11.25,5,Actively_Encouraged,6,1.872,81.71,Medium
138314,STEM,Senior,2.622,21.62,Debugging/Troubleshooting,Intermediate,2,True,7.8,8,Actively_Encouraged,8,2.83,88.31,High
138315,STEM,Graduate,3.656,19.08,Debugging/Troubleshooting,Intermediate,2,True,17.22,5,Allowed_With_Citation,6,3.969,83.11,Medium
138316,STEM,Graduate,2.408,40.0,Ideation,Intermediate,3,True,13.53,10,Strict_Ban,9,2.753,70.15,High
138319,STEM,Freshman,3.184,7.95,Debugging/Troubleshooting,Advanced,4,False,7.9,1,Allowed_With_Citation,1,3.512,81.96,Medium
138326,STEM,Sophomore,3.697,11.42,Summarizing_Reading,Beginner,3,False,10.66,4,Allowed_With_Citation,3,3.854,74.37,Medium
138336,STEM,Junior,3.452,3.95,Debugging/Troubleshooting,Intermediate,5,True,5.48,1,Strict_Ban,5,3.547,89.53,Low
138339,STEM,Senior,2.994,22.83,Debugging/Troubleshooting,Intermediate,2,False,12.25,5,Actively_Encouraged,4,3.135,71.05,Medium
138341,STEM,Graduate,2.976,4.78,Summarizing_Reading,Beginner,3,False,7.38,4,Strict_Ban,2,3.101,62.3,High
138344,STEM,Graduate,3.584,20.26,Summarizing_Reading,Beginner,2,False,12.79,7,Allowed_With_Citation,7,3.837,80.72,Medium
138345,STEM,Sophomore,3.078,19.36,Copywriting/Drafting,Advanced,3,True,5.17,7,Allowed_With_Citation,6,3.24,91.77,High
138350,STEM,Senior,2.799,1.25,Copywriting/Drafting,Advanced,4,False,12.34,2,Allowed_With_Citation,7,3.24,79.29,Low
138351,STEM,Senior,2.743,3.19,Ideation,Intermediate,4,False,1.0,4,Allowed_With_Citation,6,3.14,83.78,Medium
138356,STEM,Senior,3.045,18.72,Summarizing_Reading,Advanced,3,True,17.53,5,Allowed_With_Citation,5,3.645,82.32,Low
138358,STEM,Senior,3.711,1.9,Copywriting/Drafting,Beginner,2,True,7.58,3,Strict_Ban,5,3.566,58.43,Low
138359,STEM,Sophomore,3.244,0.53,Summarizing_Reading,Intermediate,3,False,19.55,3,Actively_Encouraged,5,3.491,80.47,Low
138360,STEM,Sophomore,3.667,3.81,Debugging/Troubleshooting,Beginner,3,False,18.41,2,Allowed_With_Citation,4,4.0,76.0,Low
138361,STEM,Graduate,3.82,14.04,Debugging/Troubleshooting,Advanced,5,True,1.0,3,Allowed_With_Citation,2,4.0,92.29,Medium
138362,STEM,Freshman,3.122,5.43,Copywriting/Drafting,Intermediate,4,False,19.19,5,Allowed_With_Citation,5,3.263,80.38,Low
138365,STEM,Senior,2.999,4.49,Debugging/Troubleshooting,Intermediate,4,False,12.89,4,Strict_Ban,7,3.11,88.86,Medium
138368,STEM,Junior,3.491,2.53,Debugging/Troubleshooting,Intermediate,1,False,8.73,3,Strict_Ban,2,3.719,79.95,Low
138370,STEM,Senior,2.657,20.28,Debugging/Troubleshooting,Beginner,3,False,9.64,6,Allowed_With_Citation,9,2.914,82.88,Medium
138371,STEM,Freshman,3.19,2.51,Direct_Answer_Generation,Intermediate,1,False,1.0,1,Allowed_With_Citation,4,2.971,67.16,Low
138373,STEM,Junior,2.425,6.01,Debugging/Troubleshooting,Intermediate,1,False,7.3,4,Actively_Encouraged,1,2.664,63.13,Medium
138375,STEM,Senior,2.791,4.6,Ideation,Intermediate,4,True,12.1,2,Allowed_With_Citation,3,2.914,70.58,Low
138378,STEM,Freshman,3.882,29.59,Debugging/Troubleshooting,Intermediate,4,False,7.05,5,Allowed_With_Citation,2,3.991,69.51,High
138385,STEM,Sophomore,3.274,12.44,Ideation,Intermediate,4,True,18.47,4,Strict_Ban,6,3.468,100.0,High
138386,STEM,Graduate,3.716,28.59,Copywriting/Drafting,Advanced,5,True,11.61,4,Strict_Ban,7,3.785,100.0,Medium
138387,STEM,Graduate,3.575,12.45,Copywriting/Drafting,Beginner,3,False,7.58,3,Strict_Ban,8,3.435,73.41,High
138390,STEM,Junior,3.277,6.46,Debugging/Troubleshooting,Intermediate,4,True,6.14,5,Actively_Encouraged,4,3.419,66.6,Medium
138391,STEM,Junior,3.505,1.94,Debugging/Troubleshooting,Intermediate,1,True,7.74,3,Allowed_With_Citation,6,3.448,80.89,Low
138392,STEM,Junior,3.518,12.06,Debugging/Troubleshooting,Advanced,5,False,8.67,3,Actively_Encouraged,5,4.0,99.22,Medium
138393,STEM,Graduate,2.78,5.99,Debugging/Troubleshooting,Intermediate,4,False,14.32,1,Allowed_With_Citation,5,3.35,83.07,Medium
138395,STEM,Freshman,2.687,2.45,Debugging/Troubleshooting,Advanced,5,True,7.72,1,Allowed_With_Citation,2,2.847,100.0,Medium
138396,STEM,Senior,2.617,16.7,Summarizing_Reading,Intermediate,3,False,12.87,4,Allowed_With_Citation,1,2.991,83.27,High
138401,STEM,Sophomore,2.099,24.07,Ideation,Beginner,2,False,12.83,5,Strict_Ban,8,2.265,61.6,Medium
138403,STEM,Senior,2.557,2.1,Summarizing_Reading,Beginner,1,False,21.1,1,Allowed_With_Citation,4,3.093,75.54,Low
138409,STEM,Sophomore,3.04,12.0,Copywriting/Drafting,Beginner,2,True,19.16,6,Strict_Ban,5,3.429,66.73,Medium
138412,STEM,Junior,2.407,20.16,Debugging/Troubleshooting,Advanced,3,True,6.26,3,Strict_Ban,9,2.971,65.14,High
138415,STEM,Junior,2.999,3.99,Debugging/Troubleshooting,Beginner,3,False,12.03,1,Allowed_With_Citation,1,3.031,71.44,Low
138418,STEM,Junior,2.904,17.76,Debugging/Troubleshooting,Intermediate,3,True,7.89,4,Actively_Encouraged,2,3.263,72.45,Medium
