,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
39809,3-4,3-4,96.03,0-5,0.258,Senior
39810,3-4,3-4,75.61,15-20,-0.6949999999999998,Graduate
39811,2-3,2-3,70.47,15-20,-0.6400000000000001,Sophomore
39812,2-3,2-3,78.0,20-25,-0.3730000000000002,Graduate
39813,3-4,2-3,83.9,05-10,-0.14500000000000002,Graduate
39814,3-4,3-4,73.97,0-5,0.29400000000000004,Junior
39815,3-4,3-4,41.71,25-30,0.28600000000000003,Junior
39816,3-4,2-3,96.68,15-20,-0.8450000000000002,Junior
39817,3-4,3-4,100.0,10-15,-0.258,Sophomore
39818,3-4,3-4,63.92,0-5,-0.1559999999999997,Sophomore
39819,3-4,3-4,71.47,15-20,-0.22199999999999998,Freshman
39820,3-4,2-3,47.64,0-5,-0.5089999999999999,Senior
39821,3-4,3-4,61.35,05-10,0.552,Junior
39822,3-4,2-3,77.15,30-35,-1.44,Sophomore
39823,3-4,3-4,82.08,0-5,-0.0259999999999998,Junior
39824,3-4,3-4,81.93,0-5,-0.28200000000000003,Freshman
39825,2-3,2-3,93.48,0-5,-0.758,Freshman
39826,2-3,2-3,66.09,10-15,-0.04400000000000004,Senior
39827,3-4,3-4,71.69,0-5,0.7929999999999997,Graduate
39828,3-4,3-4,74.49,0-5,-0.5110000000000001,Sophomore
39829,3-4,3-4,84.28,10-15,0.08000000000000007,Sophomore
39830,3-4,3-4,77.14,35-40,-0.573,Sophomore
39831,3-4,3-4,61.75,0-5,-0.7280000000000002,Junior
39832,3-4,3-4,63.02,0-5,-0.16500000000000004,Sophomore
39833,3-4,3-4,60.79,0-5,0.16599999999999993,Sophomore
39834,3-4,2-3,50.34,25-30,-0.758,Senior
39835,3-4,3-4,85.09,0-5,-0.22999999999999998,Sophomore
39836,3-4,2-3,63.0,05-10,-0.33199999999999985,Graduate
39837,2-3,2-3,92.28,0-5,-0.633,Sophomore
39838,2-3,2-3,71.38,0-5,0.08700000000000019,Freshman
39839,2-3,2-3,61.49,15-20,-0.32699999999999996,Graduate
39840,3-4,3-4,63.48,0-5,0.883,Sophomore
39841,3-4,3-4,57.85,0-5,0.06000000000000005,Junior
39842,3-4,3-4,58.19,0-5,-0.6930000000000001,Sophomore
39843,3-4,3-4,67.15,0-5,-0.028000000000000025,Freshman
39844,3-4,3-4,77.66,10-15,-0.5100000000000002,Graduate
39845,3-4,3-4,88.16,0-5,0.27700000000000014,Sophomore
39846,3-4,3-4,76.31,15-20,-0.988,Senior
39847,3-4,3-4,67.17,10-15,-0.1349999999999998,Graduate
39848,3-4,3-4,56.39,15-20,0.18500000000000005,Junior
39849,3-4,3-4,49.37,0-5,-0.5880000000000001,Senior
39850,2-3,2-3,100.0,0-5,-1.125,Senior
39851,3-4,3-4,62.25,15-20,0.9340000000000002,Sophomore
39852,3-4,2-3,79.81,15-20,-1.2480000000000002,Junior
39853,2-3,2-3,88.26,0-5,-0.8699999999999997,Freshman
39854,3-4,3-4,86.78,20-25,0.7410000000000001,Freshman
39855,3-4,3-4,100.0,0-5,-0.6099999999999999,Graduate
39856,3-4,3-4,72.57,05-10,0.07500000000000018,Freshman
39857,3-4,2-3,57.01,0-5,-0.6419999999999999,Junior
39858,3-4,3-4,49.99,15-20,0.8519999999999999,Freshman
39859,3-4,3-4,95.6,0-5,-0.2060000000000004,Graduate
39860,3-4,3-4,75.75,0-5,-0.12700000000000022,Freshman
39861,3-4,3-4,74.55,0-5,-0.4900000000000002,Senior
39862,3-4,3-4,65.35,0-5,-0.07399999999999984,Senior
39863,2-3,2-3,83.69,0-5,-0.4780000000000002,Freshman
39864,3-4,3-4,75.43,0-5,0.055999999999999606,Senior
39865,3-4,2-3,100.0,0-5,-0.5109999999999997,Graduate
39866,2-3,2-3,100.0,0-5,-0.14800000000000013,Junior
39867,3-4,3-4,70.57,15-20,0.657,Sophomore
39868,2-3,2-3,54.15,35-40,-1.17,Junior
39869,2-3,2-3,73.87,0-5,-0.07899999999999974,Freshman
39870,3-4,2-3,85.93,15-20,0.20499999999999963,Graduate
39871,3-4,3-4,86.42,0-5,0.6309999999999998,Sophomore
39872,3-4,3-4,84.96,10-15,-0.7309999999999999,Junior
39873,3-4,2-3,63.15,05-10,-0.573,Sophomore
39874,3-4,3-4,86.9,0-5,0.09100000000000019,Freshman
39875,3-4,3-4,77.08,25-30,0.3799999999999999,Freshman
39876,2-3,2-3,69.06,05-10,-1.2770000000000001,Junior
39877,3-4,2-3,99.91,10-15,0.25,Junior
39878,3-4,3-4,65.25,0-5,0.6670000000000003,Graduate
39879,3-4,2-3,62.0,05-10,-1.093,Sophomore
39880,3-4,2-3,78.61,10-15,-0.04999999999999982,Sophomore
39881,3-4,2-3,63.75,05-10,-0.04599999999999982,Graduate
39882,3-4,3-4,81.93,20-25,0.5760000000000001,Freshman
39883,3-4,3-4,64.49,05-10,0.14700000000000024,Senior
39884,2-3,2-3,83.76,0-5,-1.4020000000000001,Freshman
39885,3-4,3-4,66.43,0-5,0.9809999999999999,Graduate
39886,3-4,3-4,90.54,0-5,-0.5419999999999998,Sophomore
39887,2-3,2-3,65.6,30-35,-0.6789999999999998,Senior
39888,2-3,2-3,94.86,0-5,-0.4950000000000001,Graduate
39889,2-3,2-3,77.7,35-40,-0.5110000000000001,Senior
39890,3-4,3-4,80.87,0-5,0.4349999999999996,Junior
39891,2-3,2-3,68.43,30-35,-0.6680000000000001,Graduate
39892,3-4,3-4,50.11,10-15,0.5380000000000003,Senior
39893,3-4,3-4,72.02,0-5,-0.40600000000000014,Senior
39894,3-4,3-4,98.47,20-25,0.42700000000000005,Sophomore
39895,3-4,3-4,67.32,0-5,-0.9199999999999999,Sophomore
39896,3-4,3-4,54.87,0-5,0.40700000000000003,Junior
39897,3-4,3-4,75.21,0-5,-0.45199999999999996,Freshman
39898,3-4,3-4,69.79,0-5,0.552,Graduate
39899,2-3,2-3,72.67,10-15,-1.1550000000000002,Freshman
39900,3-4,2-3,67.07,10-15,-0.08199999999999985,Senior
39901,3-4,3-4,89.67,10-15,0.8980000000000001,Freshman
39902,3-4,2-3,79.55,0-5,-1.045,Freshman
39903,2-3,2-3,60.31,05-10,-0.8539999999999996,Junior
39904,3-4,3-4,64.78,0-5,0.5489999999999999,Junior
39905,3-4,3-4,86.2,0-5,-0.637,Freshman
39906,2-3,2-3,72.25,05-10,-0.6590000000000003,Sophomore
39907,3-4,2-3,64.62,05-10,0.29000000000000004,Sophomore
39908,3-4,3-4,87.75,0-5,0.10900000000000043,Graduate
39909,3-4,3-4,74.23,0-5,-0.3689999999999998,Senior
39910,3-4,3-4,71.14,15-20,0.2759999999999998,Senior
39911,2-3,2-3,84.29,0-5,-1.411,Graduate
39912,3-4,3-4,77.49,0-5,0.8170000000000002,Senior
39913,3-4,3-4,71.27,0-5,-0.042999999999999705,Freshman
39914,2-3,2-3,82.21,0-5,-1.363,Graduate
39915,3-4,3-4,68.26,25-30,0.8819999999999997,Freshman
39916,3-4,3-4,88.29,0-5,-0.5540000000000003,Freshman
39917,3-4,3-4,88.58,20-25,0.25,Sophomore
39918,2-3,2-3,48.76,0-5,-0.5389999999999997,Freshman
39919,3-4,3-4,64.79,0-5,0.6000000000000001,Freshman
39920,2-3,2-3,98.48,0-5,-0.8820000000000001,Junior
39921,2-3,2-3,66.06,0-5,-0.133,Senior
39922,3-4,3-4,66.82,0-5,0.25900000000000034,Junior
39923,3-4,3-4,87.86,0-5,-0.08999999999999986,Sophomore
39924,2-3,2-3,75.27,0-5,-1.6840000000000002,Graduate
39925,3-4,3-4,59.66,15-20,0.5030000000000001,Sophomore
39926,3-4,3-4,62.25,25-30,0.5130000000000003,Senior
39927,3-4,3-4,68.44,20-25,0.29899999999999993,Freshman
39928,3-4,2-3,66.18,15-20,-1.242,Sophomore
39929,3-4,3-4,88.46,05-10,0.8170000000000002,Senior
39930,3-4,3-4,100.0,05-10,-0.29300000000000015,Freshman
39931,3-4,3-4,72.87,05-10,-0.7480000000000002,Graduate
39932,2-3,2-3,46.22,0-5,-1.2079999999999997,Sophomore
39933,3-4,3-4,98.67,0-5,0.44499999999999984,Graduate
39934,3-4,3-4,83.85,35-40,0.3799999999999999,Senior
39935,3-4,3-4,77.28,05-10,-0.5249999999999999,Graduate
39936,2-3,2-3,42.56,0-5,-1.741,Freshman
39937,3-4,3-4,88.44,0-5,1.491,Senior
39938,3-4,2-3,94.82,0-5,-1.0629999999999997,Graduate
39939,3-4,2-3,98.81,15-20,-0.6069999999999998,Graduate
39940,3-4,3-4,72.49,20-25,0.3729999999999998,Freshman
39941,3-4,3-4,46.65,0-5,-0.30799999999999983,Freshman
39942,2-3,2-3,67.27,0-5,-0.7749999999999999,Senior
39943,3-4,3-4,100.0,0-5,0.6510000000000002,Freshman
39944,3-4,3-4,83.98,0-5,-0.5479999999999996,Freshman
39945,3-4,2-3,89.93,0-5,-0.19899999999999984,Junior
39946,3-4,3-4,59.56,30-35,0.03399999999999981,Junior
39947,3-4,2-3,97.28,0-5,-0.34099999999999975,Junior
39948,1-2,2-3,73.48,0-5,-1.1079999999999997,Freshman
39949,3-4,3-4,74.13,0-5,1.651,Junior
39950,3-4,3-4,72.09,05-10,0.08400000000000007,Sophomore
39951,3-4,3-4,78.04,0-5,-0.5030000000000001,Senior
39952,2-3,2-3,81.36,35-40,-1.0779999999999998,Sophomore
39953,3-4,3-4,84.41,0-5,0.2869999999999999,Sophomore
39954,2-3,2-3,58.61,0-5,-0.9550000000000001,Senior
39955,3-4,3-4,85.14,0-5,0.5209999999999999,Senior
39956,3-4,3-4,81.75,05-10,-0.33899999999999997,Freshman
39957,3-4,3-4,72.79,10-15,-0.0040000000000000036,Junior
39958,3-4,3-4,98.78,0-5,0.02499999999999991,Senior
39959,3-4,3-4,73.27,05-10,-0.815,Junior
39960,3-4,2-3,71.33,05-10,-0.778,Senior
39961,3-4,3-4,55.98,0-5,0.30799999999999983,Freshman
39962,3-4,3-4,80.53,0-5,-0.03000000000000025,Graduate
39963,2-3,2-3,50.55,0-5,-1.6989999999999998,Sophomore
39964,3-4,3-4,63.78,05-10,1.21,Junior
39965,3-4,2-3,52.62,25-30,-1.1709999999999998,Freshman
39966,3-4,3-4,69.06,15-20,0.4169999999999998,Senior
39967,3-4,2-3,71.08,05-10,-0.9369999999999998,Junior
39968,3-4,3-4,89.03,10-15,0.3360000000000003,Graduate
39969,3-4,3-4,71.12,0-5,-0.802,Junior
39970,2-3,2-3,69.68,0-5,-0.7869999999999999,Senior
39971,3-4,2-3,88.92,0-5,0.32399999999999984,Freshman
39972,3-4,3-4,71.9,0-5,0.5979999999999999,Freshman
39973,3-4,2-3,87.94,15-20,-0.75,Graduate
39974,3-4,3-4,61.05,10-15,0.657,Sophomore
39975,3-4,3-4,100.0,0-5,-0.1499999999999999,Graduate
39976,3-4,3-4,81.71,05-10,-0.8039999999999998,Freshman
39977,3-4,3-4,76.05,05-10,0.30500000000000016,Junior
39978,3-4,3-4,65.55,0-5,-0.31999999999999984,Junior
39979,3-4,2-3,94.18,20-25,-1.138,Graduate
39980,3-4,3-4,67.45,0-5,0.11299999999999999,Sophomore
39981,3-4,3-4,83.08,20-25,0.3160000000000003,Freshman
39982,3-4,3-4,82.08,05-10,0.278,Junior
39983,3-4,2-3,85.25,05-10,-0.895,Senior
39984,2-3,2-3,82.9,10-15,-0.28900000000000015,Freshman
39985,3-4,3-4,100.0,15-20,0.859,Freshman
39986,3-4,3-4,100.0,05-10,-0.21099999999999985,Senior
39987,3-4,2-3,83.9,0-5,-1.0699999999999998,Senior
39988,3-4,3-4,85.69,0-5,0.6819999999999999,Freshman
39989,2-3,2-3,99.64,0-5,-1.3210000000000002,Senior
39990,3-4,3-4,72.12,0-5,0.6360000000000001,Freshman
39991,3-4,3-4,83.42,05-10,-0.20599999999999996,Senior
39992,3-4,3-4,86.5,0-5,-0.11400000000000032,Sophomore
39993,3-4,2-3,83.53,05-10,-0.863,Sophomore
39994,3-4,2-3,80.34,0-5,-0.31999999999999984,Senior
39995,3-4,3-4,72.54,15-20,0.14399999999999968,Graduate
39996,3-4,3-4,50.06,0-5,0.6779999999999999,Freshman
39997,3-4,3-4,99.03,0-5,-0.7029999999999998,Freshman
39998,2-3,2-3,79.92,15-20,-0.6309999999999998,Sophomore
39999,3-4,3-4,55.26,0-5,0.964,Graduate
40000,3-4,3-4,74.36,0-5,0.02400000000000002,Graduate
40001,3-4,3-4,81.9,10-15,-0.782,Graduate
40002,3-4,3-4,67.78,35-40,0.4500000000000002,Sophomore
40003,3-4,3-4,100.0,05-10,-0.14900000000000002,Sophomore
40004,3-4,3-4,76.7,05-10,-0.7450000000000001,Freshman
40005,3-4,3-4,84.97,05-10,0.11100000000000021,Graduate
40006,3-4,3-4,52.89,0-5,-0.23099999999999987,Sophomore
40007,3-4,3-4,72.24,10-15,-0.24299999999999988,Junior
40008,3-4,3-4,68.51,0-5,-0.006000000000000227,Sophomore
40009,3-4,3-4,85.74,05-10,-0.43299999999999983,Junior
40010,3-4,3-4,58.26,0-5,-0.004999999999999893,Sophomore
40011,3-4,3-4,76.95,0-5,0.04499999999999993,Sophomore
40012,3-4,3-4,50.38,10-15,0.42300000000000004,Junior
40013,3-4,3-4,82.69,0-5,-0.26700000000000035,Sophomore
40014,3-4,3-4,74.59,0-5,-0.29700000000000015,Senior
40015,3-4,3-4,88.81,0-5,-0.399,Junior
40016,3-4,3-4,95.03,0-5,0.3769999999999998,Freshman
40017,3-4,3-4,83.32,0-5,-0.11100000000000021,Sophomore
40018,2-3,2-3,69.96,0-5,-1.366,Freshman
40019,3-4,2-3,55.32,05-10,0.6200000000000001,Sophomore
40020,2-3,2-3,75.38,0-5,-0.7429999999999999,Senior
40021,3-4,3-4,79.58,15-20,0.4089999999999998,Freshman
40022,3-4,3-4,74.01,0-5,0.05300000000000038,Freshman
40023,3-4,3-4,82.36,0-5,0.05500000000000016,Sophomore
40024,2-3,2-3,61.26,0-5,-1.5390000000000001,Junior
40025,3-4,3-4,71.69,05-10,1.226,Junior
40026,3-4,3-4,75.84,10-15,-0.16500000000000004,Sophomore
40027,2-3,2-3,70.11,0-5,-0.9340000000000002,Graduate
40028,3-4,3-4,70.06,20-25,0.45599999999999996,Junior
40029,2-3,2-3,80.91,05-10,-1.1260000000000003,Junior
40030,3-4,3-4,69.42,0-5,1.173,Freshman
40031,3-4,3-4,77.84,05-10,-0.391,Junior
40032,3-4,3-4,68.58,05-10,0.17500000000000027,Junior
40033,2-3,3-4,47.31,20-25,-0.6549999999999998,Freshman
40034,2-3,1-2,60.16,10-15,-1.0080000000000002,Sophomore
40035,3-4,3-4,63.76,05-10,1.2309999999999999,Freshman
40036,3-4,3-4,52.33,35-40,-0.2849999999999997,Freshman
40037,3-4,3-4,75.08,0-5,0.40600000000000014,Junior
40038,2-3,2-3,87.08,0-5,-1.0030000000000001,Sophomore
40039,3-4,3-4,96.05,05-10,0.5439999999999996,Sophomore
40040,3-4,3-4,70.18,35-40,0.30200000000000005,Sophomore
40041,3-4,3-4,59.16,0-5,-0.7999999999999998,Junior
40042,2-3,2-3,69.35,05-10,-0.94,Junior
40043,3-4,2-3,87.06,0-5,0.2490000000000001,Junior
40044,3-4,3-4,72.59,10-15,0.5189999999999997,Freshman
40045,2-3,2-3,70.8,0-5,-1.5310000000000001,Senior
40046,3-4,2-3,88.59,0-5,-0.08399999999999963,Freshman
40047,3-4,2-3,49.1,05-10,-0.04999999999999982,Senior
40048,3-4,3-4,45.12,0-5,0.13200000000000012,Sophomore
40049,3-4,3-4,62.66,0-5,-0.20100000000000007,Sophomore
40050,3-4,3-4,71.85,0-5,0.355,Junior
40051,2-3,2-3,75.91,0-5,-1.556,Junior
40052,3-4,3-4,75.34,0-5,0.7400000000000002,Junior
40053,3-4,2-3,83.8,15-20,-0.09200000000000008,Graduate
40054,2-3,2-3,63.59,0-5,-0.3420000000000001,Graduate
40055,3-4,3-4,72.18,10-15,0.8799999999999999,Sophomore
40056,3-4,3-4,80.03,05-10,-0.8759999999999999,Junior
40057,3-4,2-3,100.0,25-30,-0.71,Senior
40058,3-4,3-4,94.75,05-10,-0.2679999999999998,Freshman
40059,3-4,2-3,77.06,05-10,-0.4119999999999999,Freshman
40060,3-4,3-4,70.46,0-5,0.665,Graduate
40061,3-4,3-4,87.58,10-15,-0.2110000000000003,Graduate
40062,3-4,3-4,88.77,05-10,-0.637,Sophomore
40063,3-4,3-4,90.5,0-5,-0.7360000000000002,Sophomore
40064,3-4,3-4,87.65,05-10,-0.238,Freshman
40065,3-4,2-3,59.04,35-40,-1.109,Senior
40066,3-4,3-4,80.83,0-5,0.5059999999999998,Senior
40067,3-4,2-3,66.12,05-10,-1.0179999999999998,Junior
40068,3-4,3-4,62.18,0-5,0.2509999999999999,Sophomore
40069,3-4,3-4,69.72,05-10,-0.22399999999999975,Junior
40070,3-4,3-4,65.84,0-5,0.04899999999999993,Junior
40071,3-4,2-3,47.57,0-5,-0.7999999999999998,Junior
40072,3-4,3-4,69.14,05-10,0.754,Junior
40073,3-4,3-4,100.0,0-5,-0.847,Freshman
40074,2-3,1-2,75.12,10-15,-1.5510000000000002,Junior
40075,3-4,3-4,80.62,10-15,1.58,Sophomore
40076,3-4,3-4,100.0,05-10,-0.5429999999999997,Junior
40077,3-4,3-4,74.84,20-25,0.1900000000000004,Freshman
40078,3-4,3-4,85.47,25-30,-0.6469999999999998,Graduate
40079,3-4,2-3,72.03,05-10,-0.6439999999999997,Graduate
40080,3-4,3-4,67.87,10-15,0.18999999999999995,Junior
40081,3-4,3-4,100.0,05-10,-0.07900000000000018,Senior
40082,3-4,3-4,57.26,15-20,-0.43900000000000006,Junior
40083,2-3,2-3,72.04,0-5,-0.891,Junior
40084,3-4,3-4,55.83,35-40,1.081,Junior
40085,3-4,3-4,78.98,10-15,-0.2240000000000002,Sophomore
40086,3-4,3-4,62.44,10-15,-0.5859999999999999,Graduate
40087,3-4,3-4,75.03,10-15,0.3110000000000004,Junior
40088,3-4,3-4,94.4,15-20,-0.484,Graduate
40089,3-4,3-4,92.75,05-10,0.1499999999999999,Junior
40090,3-4,3-4,68.0,0-5,-0.976,Freshman
40091,3-4,3-4,88.0,0-5,0.5139999999999998,Sophomore
40092,3-4,3-4,51.58,05-10,-0.77,Senior
40093,3-4,3-4,63.13,0-5,-0.2549999999999999,Graduate
40094,3-4,3-4,86.04,05-10,-0.3610000000000002,Junior
40095,3-4,3-4,82.98,0-5,-0.06400000000000006,Junior
40096,2-3,2-3,83.01,0-5,-1.7190000000000003,Freshman
40097,3-4,3-4,100.0,20-25,0.8839999999999999,Freshman
40098,3-4,3-4,78.07,05-10,0.20500000000000007,Freshman
40099,3-4,2-3,91.56,0-5,-1.0140000000000002,Senior
40100,3-4,3-4,87.64,0-5,0.006000000000000227,Senior
40101,3-4,3-4,70.07,20-25,-0.8450000000000002,Freshman
40102,3-4,3-4,84.62,10-15,0.27700000000000014,Sophomore
40103,3-4,3-4,88.27,0-5,-0.47299999999999986,Junior
40104,3-4,2-3,86.67,05-10,-1.028,Freshman
40105,3-4,2-3,82.01,05-10,-0.3179999999999996,Sophomore
40106,3-4,3-4,71.79,0-5,-0.07000000000000028,Graduate
40107,2-3,2-3,62.22,10-15,-0.5139999999999998,Senior
40108,3-4,3-4,74.84,05-10,0.2639999999999998,Freshman
40109,3-4,3-4,44.88,10-15,-0.20699999999999985,Freshman
40110,3-4,3-4,76.19,0-5,-0.3450000000000002,Junior
40111,3-4,3-4,67.1,05-10,0.11399999999999988,Graduate
40112,3-4,2-3,79.82,0-5,-0.7589999999999999,Senior
40113,2-3,2-3,77.55,0-5,-0.22599999999999998,Sophomore
40114,3-4,3-4,69.76,0-5,0.18700000000000028,Freshman
40115,3-4,3-4,77.71,05-10,0.6160000000000001,Sophomore
40116,3-4,2-3,75.77,0-5,-1.0870000000000002,Freshman
40117,3-4,3-4,72.51,10-15,0.52,Freshman
40118,3-4,3-4,66.73,0-5,0.04499999999999993,Freshman
40119,3-4,3-4,65.08,0-5,-0.23099999999999987,Senior
40120,3-4,3-4,78.41,05-10,-0.16300000000000026,Freshman
40121,3-4,3-4,67.42,20-25,-0.07099999999999973,Junior
40122,3-4,3-4,84.84,0-5,-0.38500000000000023,Senior
40123,3-4,3-4,59.69,0-5,0.29400000000000004,Freshman
40124,3-4,3-4,54.85,15-20,-0.5859999999999999,Graduate
40125,3-4,3-4,100.0,15-20,-0.7879999999999998,Freshman
40126,3-4,3-4,76.82,05-10,-0.20900000000000007,Senior
40127,3-4,3-4,84.73,0-5,-0.347,Freshman
40128,3-4,3-4,96.25,20-25,0.10599999999999987,Senior
40129,3-4,3-4,72.01,05-10,-0.6509999999999998,Junior
40130,3-4,3-4,75.47,0-5,0.2110000000000003,Junior
40131,3-4,3-4,66.18,0-5,-0.45500000000000007,Sophomore
40132,3-4,3-4,95.75,0-5,0.09099999999999975,Sophomore
40133,3-4,3-4,64.09,05-10,-0.43500000000000005,Junior
40134,2-3,3-4,67.38,15-20,-0.278,Senior
40135,3-4,2-3,72.19,15-20,0.14400000000000013,Freshman
40136,3-4,3-4,87.05,0-5,0.31700000000000017,Senior
40137,3-4,3-4,100.0,20-25,-0.21300000000000008,Junior
40138,3-4,3-4,78.84,0-5,-0.4089999999999998,Junior
40139,3-4,3-4,74.05,05-10,-0.46399999999999997,Freshman
40140,2-3,2-3,67.19,0-5,-0.8109999999999999,Freshman
40141,2-3,2-3,100.0,05-10,-0.12700000000000022,Junior
40142,3-4,2-3,89.59,10-15,0.03399999999999981,Graduate
40143,3-4,2-3,73.22,0-5,-0.262,Sophomore
40144,3-4,3-4,70.03,0-5,0.09799999999999986,Freshman
40145,3-4,3-4,57.83,0-5,0.29400000000000004,Junior
40146,3-4,3-4,70.9,25-30,-0.5800000000000001,Freshman
40147,2-3,2-3,62.03,10-15,-1.069,Sophomore
40148,3-4,3-4,73.5,0-5,0.8679999999999999,Sophomore
40149,3-4,3-4,78.18,0-5,-0.12200000000000033,Freshman
40150,3-4,3-4,100.0,20-25,-0.16200000000000037,Senior
40151,2-3,2-3,78.3,0-5,-0.8780000000000001,Graduate
40152,3-4,3-4,98.74,15-20,0.7450000000000001,Graduate
40153,3-4,3-4,73.18,05-10,-0.6629999999999998,Junior
40154,2-3,2-3,70.62,10-15,-1.06,Sophomore
40155,3-4,3-4,89.1,10-15,0.7050000000000001,Senior
40156,3-4,3-4,70.13,05-10,-0.35599999999999987,Senior
40157,3-4,3-4,100.0,05-10,0.22199999999999998,Sophomore
40158,3-4,3-4,74.75,10-15,-0.875,Junior
40159,3-4,3-4,79.13,20-25,0.1030000000000002,Senior
40160,2-3,2-3,66.86,0-5,-1.271,Freshman
40161,3-4,3-4,100.0,10-15,0.8700000000000001,Freshman
40162,3-4,3-4,71.42,0-5,-0.19099999999999984,Junior
40163,3-4,3-4,83.89,05-10,-0.42799999999999994,Senior
40164,3-4,3-4,75.08,10-15,-0.42700000000000005,Junior
40165,3-4,3-4,93.93,0-5,0.4640000000000004,Junior
40166,3-4,3-4,72.51,0-5,-0.2650000000000001,Sophomore
40167,3-4,2-3,100.0,05-10,-0.9340000000000002,Senior
40168,3-4,3-4,94.16,0-5,0.16599999999999993,Freshman
40169,3-4,3-4,70.7,10-15,-0.07200000000000006,Freshman
40170,3-4,2-3,84.88,0-5,-0.3770000000000002,Junior
40171,3-4,3-4,80.85,10-15,-0.04499999999999993,Graduate
40172,2-3,2-3,71.19,0-5,-0.5550000000000002,Senior
40173,3-4,3-4,85.51,0-5,0.577,Sophomore
40174,3-4,3-4,73.42,05-10,0.09399999999999986,Junior
40175,3-4,3-4,92.08,10-15,-0.9180000000000001,Senior
40176,3-4,3-4,78.62,0-5,0.4159999999999999,Junior
40177,3-4,2-3,93.21,05-10,-0.8890000000000002,Freshman
40178,3-4,2-3,65.43,15-20,-0.23199999999999976,Sophomore
40179,3-4,3-4,85.19,0-5,0.24399999999999977,Sophomore
40180,3-4,3-4,61.5,20-25,0.3200000000000003,Graduate
40181,3-4,3-4,49.32,0-5,-0.4580000000000002,Sophomore
40182,2-3,2-3,100.0,10-15,-1.129,Freshman
40183,3-4,3-4,92.19,0-5,0.8380000000000001,Sophomore
40184,2-3,2-3,63.83,15-20,-1.4980000000000002,Freshman
40185,3-4,3-4,78.04,10-15,1.1680000000000001,Senior
40186,3-4,3-4,85.4,10-15,-0.42100000000000026,Junior
40187,3-4,3-4,86.49,15-20,-0.02699999999999969,Junior
40188,3-4,2-3,61.84,05-10,-1.0,Sophomore
40189,3-4,3-4,92.06,10-15,0.5719999999999996,Sophomore
40190,3-4,3-4,97.49,0-5,-0.492,Senior
40191,2-3,2-3,92.97,0-5,-1.279,Freshman
40192,2-3,2-3,68.94,05-10,-0.08499999999999996,Freshman
40193,2-3,2-3,68.07,05-10,-0.12300000000000022,Junior
40194,3-4,3-4,82.44,05-10,0.5820000000000003,Graduate
40195,2-3,2-3,71.44,05-10,-1.4329999999999998,Junior
40196,3-4,3-4,85.54,15-20,0.7309999999999999,Senior
40197,3-4,3-4,90.54,0-5,-0.22100000000000009,Graduate
40198,3-4,3-4,72.66,0-5,0.24400000000000022,Freshman
40199,2-3,2-3,70.93,0-5,-1.0250000000000004,Junior
40200,3-4,3-4,77.78,0-5,0.7130000000000001,Senior
40201,3-4,3-4,53.48,05-10,0.09600000000000009,Senior
40202,2-3,2-3,74.47,0-5,-1.2560000000000002,Junior
40203,3-4,3-4,79.85,15-20,0.9460000000000002,Senior
40204,3-4,3-4,75.19,0-5,-0.75,Senior
40205,3-4,3-4,82.44,10-15,-0.030999999999999694,Junior
40206,3-4,3-4,57.69,15-20,-0.02300000000000013,Freshman
40207,2-3,2-3,100.0,0-5,-0.34299999999999997,Junior
40208,3-4,3-4,74.57,05-10,0.43100000000000005,Freshman
40209,3-4,2-3,85.69,15-20,-0.8450000000000002,Sophomore
40210,2-3,2-3,100.0,0-5,-0.516,Senior
40211,3-4,3-4,51.08,05-10,0.21699999999999964,Junior
40212,2-3,1-2,91.23,10-15,-1.708,Senior
40213,3-4,3-4,81.25,0-5,1.7239999999999998,Sophomore
40214,3-4,3-4,91.46,05-10,-0.5790000000000002,Graduate
40215,2-3,2-3,84.28,05-10,-1.266,Junior
40216,3-4,3-4,58.61,0-5,0.42600000000000016,Junior
40217,3-4,3-4,95.6,05-10,-0.15900000000000025,Freshman
40218,3-4,2-3,100.0,0-5,-0.9750000000000001,Junior
40219,3-4,3-4,63.62,0-5,0.5059999999999998,Sophomore
40220,3-4,3-4,87.28,10-15,-0.10199999999999987,Senior
40221,3-4,3-4,79.07,0-5,-0.9220000000000002,Senior
40222,3-4,3-4,67.59,15-20,-0.016999999999999904,Freshman
40223,2-3,2-3,72.89,0-5,-0.8490000000000002,Junior
40224,3-4,3-4,96.49,15-20,0.41500000000000004,Freshman
40225,3-4,3-4,54.2,35-40,-0.20599999999999996,Junior
40226,3-4,3-4,74.36,05-10,0.33699999999999974,Graduate
40227,3-4,3-4,100.0,05-10,-0.7650000000000001,Graduate
40228,3-4,2-3,79.72,0-5,-0.7999999999999998,Sophomore
40229,3-4,3-4,84.36,35-40,-0.02400000000000002,Freshman
40230,3-4,3-4,68.76,0-5,-0.12199999999999989,Senior
40231,3-4,2-3,78.47,10-15,-1.0509999999999997,Junior
40232,2-3,2-3,48.74,15-20,-0.5,Junior
40233,3-4,2-3,72.3,0-5,0.18900000000000006,Senior
40234,3-4,3-4,70.02,25-30,0.020000000000000018,Sophomore
40235,3-4,3-4,72.71,0-5,0.18400000000000016,Sophomore
40236,3-4,3-4,84.28,05-10,-0.17100000000000026,Junior
