,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
38984,2-3,2-3,75.04,0-5,-0.9990000000000001,junior
38985,3-4,3-4,73.37,0-5,0.22599999999999998,senior
38986,3-4,3-4,70.77,05-10,-0.03600000000000003,freshman
38987,3-4,3-4,82.41,15-20,-0.07600000000000007,sophomore
38988,3-4,3-4,76.53,10-15,-0.17600000000000016,freshman
38989,3-4,3-4,75.29,20-25,-0.3410000000000002,sophomore
38990,3-4,3-4,68.37,10-15,-0.629,graduate
38991,3-4,3-4,82.51,0-5,-0.2450000000000001,sophomore
38992,3-4,3-4,92.16,0-5,-0.18999999999999995,junior
38993,3-4,3-4,76.49,05-10,-0.05900000000000016,sophomore
38994,3-4,3-4,62.37,0-5,-0.03299999999999992,senior
38995,3-4,3-4,100.0,10-15,-0.266,senior
38996,3-4,2-3,92.03,05-10,-0.585,freshman
38997,3-4,3-4,65.02,10-15,0.14800000000000013,senior
38998,3-4,2-3,92.86,0-5,-0.4910000000000001,sophomore
38999,3-4,2-3,97.48,0-5,-0.5050000000000003,graduate
39000,3-4,3-4,85.83,05-10,-0.0900000000000003,freshman
39001,3-4,2-3,62.16,10-15,-0.774,graduate
39002,3-4,3-4,70.84,15-20,0.44200000000000017,junior
39003,3-4,3-4,80.31,35-40,0.4939999999999998,sophomore
39004,3-4,3-4,76.32,0-5,-0.6579999999999999,sophomore
39005,3-4,3-4,96.02,10-15,0.29700000000000015,freshman
39006,2-3,2-3,82.49,0-5,-1.6549999999999998,graduate
39007,3-4,3-4,76.97,05-10,0.9569999999999999,sophomore
39008,3-4,3-4,76.7,0-5,-0.581,graduate
39009,3-4,3-4,100.0,05-10,0.03500000000000014,graduate
39010,3-4,3-4,71.49,15-20,-0.7600000000000002,sophomore
39011,3-4,3-4,70.43,0-5,0.43100000000000005,freshman
39012,3-4,3-4,80.01,15-20,-0.32600000000000007,junior
39013,3-4,3-4,71.53,0-5,0.19500000000000028,graduate
39014,2-3,2-3,62.67,0-5,-1.412,graduate
39015,3-4,3-4,88.7,10-15,0.863,junior
39016,3-4,3-4,41.35,0-5,-0.9449999999999998,junior
39017,3-4,3-4,67.01,10-15,0.46799999999999997,sophomore
39018,3-4,3-4,82.95,05-10,-0.6579999999999999,graduate
39019,3-4,2-3,91.96,0-5,-0.677,graduate
39020,3-4,2-3,68.24,0-5,-0.2330000000000001,sophomore
39021,3-4,3-4,82.8,0-5,0.15300000000000002,graduate
39022,3-4,3-4,68.6,05-10,0.4969999999999999,graduate
39023,3-4,3-4,73.71,10-15,-0.6800000000000002,junior
39024,3-4,3-4,84.61,0-5,-0.512,sophomore
39025,2-3,2-3,66.23,0-5,-0.903,graduate
39026,3-4,3-4,70.15,0-5,0.6500000000000004,graduate
39027,3-4,3-4,89.91,05-10,-0.31300000000000017,sophomore
39028,3-4,2-3,70.57,0-5,-0.7989999999999999,junior
39029,3-4,3-4,91.7,0-5,0.609,sophomore
39030,3-4,3-4,83.2,10-15,-0.5700000000000003,freshman
39031,2-3,2-3,69.04,0-5,-0.9610000000000003,graduate
39032,3-4,2-3,73.47,15-20,-0.008999999999999897,freshman
39033,3-4,3-4,62.38,15-20,0.20499999999999963,senior
39034,3-4,3-4,92.84,0-5,0.1259999999999999,junior
39035,3-4,2-3,86.24,15-20,-1.346,freshman
39036,3-4,3-4,81.62,05-10,0.48,sophomore
39037,3-4,3-4,57.87,0-5,-0.56,freshman
39038,3-4,3-4,68.58,0-5,-0.3380000000000001,graduate
39039,3-4,3-4,77.2,0-5,-0.1759999999999997,sophomore
39040,3-4,2-3,82.91,05-10,-0.36999999999999966,senior
39041,3-4,3-4,81.43,05-10,0.1160000000000001,junior
39042,2-3,3-4,51.38,0-5,-0.9380000000000002,senior
39043,3-4,3-4,74.42,20-25,0.19899999999999984,sophomore
39044,3-4,3-4,61.24,05-10,-0.2689999999999997,freshman
39045,2-3,2-3,93.91,0-5,-0.726,senior
39046,3-4,3-4,69.98,15-20,1.02,senior
39047,2-3,2-3,76.08,05-10,-1.162,freshman
39048,3-4,3-4,75.68,25-30,0.1940000000000004,senior
39049,3-4,3-4,92.34,0-5,0.2749999999999999,junior
39050,3-4,3-4,80.63,10-15,0.08700000000000019,freshman
39051,3-4,3-4,64.5,25-30,-0.5779999999999998,senior
39052,3-4,3-4,70.32,10-15,-0.5569999999999999,senior
39053,3-4,3-4,86.15,15-20,-0.34899999999999975,junior
39054,2-3,2-3,62.54,0-5,-1.157,freshman
39055,3-4,2-3,68.98,05-10,0.1769999999999996,junior
39056,2-3,2-3,82.66,0-5,-0.12300000000000022,freshman
39057,3-4,3-4,71.68,0-5,0.9060000000000001,freshman
39058,2-3,2-3,62.86,0-5,-1.447,sophomore
39059,3-4,3-4,95.16,05-10,1.342,senior
39060,3-4,3-4,100.0,10-15,-0.2829999999999999,senior
39061,3-4,3-4,77.34,0-5,-0.35399999999999965,freshman
39062,2-3,2-3,88.44,10-15,-0.8890000000000002,senior
39063,3-4,3-4,92.95,05-10,0.21700000000000008,freshman
39064,3-4,3-4,85.55,10-15,-0.4460000000000002,graduate
39065,3-4,3-4,86.87,0-5,-0.3290000000000002,senior
39066,2-3,2-3,76.17,0-5,-1.2810000000000001,senior
39067,2-3,1-2,61.67,05-10,-0.7150000000000001,sophomore
39068,2-3,2-3,78.44,05-10,0.7970000000000002,graduate
39069,3-4,3-4,63.25,15-20,0.7090000000000001,graduate
39070,3-4,3-4,100.0,05-10,-0.6139999999999999,junior
39071,2-3,2-3,65.36,35-40,-1.174,freshman
39072,2-3,2-3,85.49,05-10,-0.23999999999999977,junior
39073,2-3,2-3,77.59,05-10,-0.4400000000000004,freshman
39074,3-4,3-4,63.43,05-10,0.8999999999999999,junior
39075,2-3,2-3,74.8,15-20,-0.9299999999999997,graduate
39076,3-4,3-4,79.54,0-5,0.8919999999999999,senior
39077,3-4,3-4,78.4,0-5,-0.19599999999999973,sophomore
39078,2-3,2-3,74.96,15-20,-1.1399999999999997,sophomore
39079,3-4,2-3,67.46,0-5,-0.07499999999999973,graduate
39080,2-3,2-3,97.96,20-25,-0.6179999999999999,freshman
39081,3-4,2-3,55.05,0-5,0.18500000000000005,graduate
39082,3-4,3-4,68.06,20-25,0.03200000000000003,freshman
39083,3-4,3-4,82.34,10-15,-0.015000000000000124,sophomore
39084,3-4,3-4,65.08,05-10,-0.2749999999999999,senior
39085,3-4,3-4,75.5,0-5,0.0009999999999998899,sophomore
39086,3-4,3-4,57.46,05-10,-0.6419999999999999,junior
39087,3-4,3-4,81.56,10-15,0.6480000000000001,junior
39088,3-4,2-3,72.96,05-10,-1.005,junior
39089,2-3,2-3,72.99,0-5,-0.6430000000000002,freshman
39090,3-4,3-4,84.6,25-30,1.142,junior
39091,3-4,3-4,86.55,10-15,-0.43400000000000016,graduate
39092,2-3,2-3,57.32,0-5,-1.294,freshman
39093,3-4,3-4,89.02,10-15,1.5939999999999999,freshman
39094,3-4,2-3,63.54,05-10,-1.089,sophomore
39095,3-4,3-4,56.99,15-20,0.32099999999999973,sophomore
39096,2-3,2-3,66.18,0-5,-0.819,freshman
39097,3-4,3-4,89.64,0-5,0.9319999999999999,junior
39098,2-3,2-3,68.26,0-5,-1.3730000000000002,junior
39099,3-4,2-3,70.18,10-15,0.3410000000000002,senior
39100,3-4,2-3,65.59,0-5,-0.47399999999999975,junior
39101,2-3,1-2,81.69,05-10,-1.3760000000000001,graduate
39102,3-4,3-4,84.02,10-15,0.9830000000000001,senior
39103,3-4,2-3,84.68,0-5,-1.0790000000000002,junior
39104,3-4,3-4,66.4,15-20,0.19699999999999962,junior
39105,3-4,3-4,85.34,0-5,-0.44200000000000017,graduate
39106,3-4,3-4,85.12,0-5,-0.10099999999999998,senior
39107,3-4,3-4,78.22,10-15,-0.29800000000000004,senior
39108,3-4,3-4,81.71,05-10,-0.1200000000000001,sophomore
39109,3-4,3-4,96.6,0-5,-0.38900000000000023,sophomore
39110,3-4,3-4,72.01,05-10,-0.27700000000000014,senior
39111,3-4,3-4,82.2,0-5,0.2120000000000002,junior
39112,3-4,2-3,51.43,0-5,-1.068,graduate
39113,3-4,3-4,82.25,05-10,0.22299999999999986,graduate
39114,3-4,3-4,70.89,05-10,-0.17799999999999994,junior
39115,3-4,2-3,57.6,10-15,-0.5800000000000001,sophomore
39116,3-4,3-4,73.46,05-10,0.30299999999999994,freshman
39117,2-3,2-3,89.77,0-5,-0.8170000000000002,sophomore
39118,3-4,3-4,87.45,05-10,0.7220000000000004,sophomore
39119,2-3,2-3,45.26,25-30,-1.0470000000000002,freshman
39120,2-3,2-3,58.04,05-10,-0.19399999999999995,freshman
39121,3-4,3-4,79.68,05-10,0.08299999999999974,junior
39122,2-3,2-3,67.43,05-10,-0.6780000000000004,graduate
39123,3-4,3-4,45.09,05-10,0.33299999999999974,sophomore
39124,3-4,3-4,69.71,0-5,0.5479999999999996,junior
39125,3-4,3-4,89.97,15-20,-0.577,sophomore
39126,3-4,3-4,87.26,0-5,-0.6440000000000001,sophomore
39127,3-4,3-4,99.09,0-5,0.4750000000000001,senior
39128,2-3,2-3,88.43,0-5,-1.206,junior
39129,3-4,3-4,97.66,05-10,0.13900000000000023,sophomore
39130,3-4,2-3,51.14,35-40,-0.3819999999999997,graduate
39131,2-3,2-3,82.62,0-5,-0.7170000000000001,sophomore
39132,2-3,2-3,83.87,20-25,0.2280000000000002,senior
39133,3-4,2-3,73.03,0-5,0.08499999999999996,junior
39134,2-3,2-3,70.28,05-10,-1.056,junior
39135,3-4,3-4,47.38,0-5,0.637,freshman
39136,2-3,2-3,73.58,0-5,-0.625,graduate
39137,2-3,2-3,53.96,0-5,-0.14400000000000013,sophomore
39138,3-4,3-4,74.63,0-5,1.0949999999999998,senior
39139,3-4,3-4,77.14,10-15,-0.9860000000000002,graduate
39140,2-3,2-3,72.48,05-10,-0.742,junior
39141,3-4,3-4,93.97,0-5,0.4849999999999999,senior
39142,3-4,2-3,74.56,0-5,-1.157,sophomore
39143,3-4,3-4,77.02,0-5,-0.038000000000000256,senior
39144,2-3,2-3,62.98,0-5,-1.1549999999999998,senior
39145,3-4,2-3,76.97,0-5,-0.04400000000000004,junior
39146,3-4,3-4,67.54,05-10,0.1280000000000001,junior
39147,3-4,3-4,50.2,0-5,0.2410000000000001,sophomore
39148,3-4,3-4,86.81,10-15,0.32299999999999995,senior
39149,3-4,3-4,55.31,10-15,-0.677,senior
39150,3-4,3-4,89.94,20-25,-0.34399999999999986,junior
39151,2-3,3-4,70.34,05-10,-0.7890000000000001,sophomore
39152,3-4,3-4,82.61,0-5,0.9740000000000002,senior
39153,3-4,3-4,84.36,10-15,-0.12199999999999989,senior
39154,3-4,3-4,81.87,0-5,-0.597,freshman
39155,3-4,3-4,81.39,25-30,-0.3849999999999998,junior
39156,3-4,3-4,62.75,15-20,0.33099999999999996,freshman
39157,2-3,2-3,48.08,0-5,-1.0950000000000002,sophomore
39158,3-4,3-4,74.64,05-10,0.266,junior
39159,3-4,3-4,72.43,10-15,0.48199999999999976,freshman
39160,3-4,3-4,50.77,25-30,-0.492,junior
39161,3-4,3-4,75.78,10-15,0.08499999999999996,senior
39162,3-4,2-3,59.7,0-5,-0.863,junior
39163,2-3,2-3,77.13,35-40,-0.28900000000000015,sophomore
39164,3-4,3-4,82.14,0-5,0.3370000000000002,sophomore
39165,3-4,3-4,86.2,0-5,-0.06000000000000005,junior
39166,3-4,3-4,74.67,30-35,-0.11000000000000032,graduate
39167,3-4,2-3,58.11,05-10,-0.6320000000000001,junior
39168,2-3,2-3,67.91,10-15,-1.129,graduate
39169,2-3,2-3,50.4,30-35,0.31800000000000006,graduate
39170,2-3,2-3,55.64,35-40,0.19999999999999973,junior
39171,3-4,3-4,73.91,10-15,0.9059999999999997,freshman
39172,2-3,2-3,71.41,0-5,-0.8319999999999999,graduate
39173,3-4,3-4,92.27,0-5,0.9129999999999998,graduate
39174,3-4,3-4,81.86,0-5,-0.05900000000000016,graduate
39175,3-4,3-4,91.43,0-5,-0.26900000000000013,graduate
39176,3-4,3-4,63.19,15-20,-0.12299999999999978,sophomore
39177,2-3,2-3,64.84,0-5,-1.108,sophomore
39178,3-4,2-3,62.69,15-20,0.2230000000000003,senior
39179,3-4,3-4,64.94,0-5,0.2610000000000001,junior
39180,3-4,3-4,72.89,0-5,-0.5310000000000001,graduate
39181,3-4,3-4,72.25,0-5,0.25500000000000034,sophomore
39182,3-4,3-4,74.12,05-10,-0.6649999999999996,senior
39183,3-4,3-4,78.19,0-5,-0.3330000000000002,graduate
39184,3-4,3-4,81.65,05-10,0.26800000000000024,freshman
39185,3-4,3-4,71.05,0-5,-0.4630000000000001,sophomore
39186,3-4,3-4,67.55,0-5,-0.43299999999999983,sophomore
39187,2-3,2-3,57.3,05-10,-0.7869999999999999,freshman
39188,3-4,3-4,99.89,05-10,0.6440000000000001,freshman
39189,2-3,2-3,85.93,0-5,-0.899,sophomore
39190,2-3,2-3,76.76,0-5,-0.12199999999999989,freshman
39191,3-4,3-4,68.27,0-5,0.4890000000000003,sophomore
39192,3-4,3-4,59.78,15-20,0.06300000000000017,sophomore
39193,3-4,2-3,85.53,10-15,-0.45199999999999996,graduate
39194,3-4,3-4,77.78,10-15,0.7469999999999999,junior
39195,3-4,3-4,54.79,25-30,-0.754,graduate
39196,3-4,2-3,77.78,20-25,-0.5800000000000001,freshman
39197,2-3,3-4,66.95,05-10,-0.10000000000000009,freshman
39198,2-3,2-3,85.56,15-20,-0.17399999999999993,sophomore
39199,3-4,3-4,64.26,10-15,0.3639999999999999,freshman
39200,3-4,3-4,100.0,0-5,0.43599999999999994,graduate
39201,2-3,3-4,72.24,0-5,-0.81,freshman
39202,3-4,3-4,63.36,10-15,0.5230000000000001,freshman
39203,2-3,2-3,69.45,05-10,-1.4979999999999998,senior
39204,3-4,3-4,87.73,0-5,1.2570000000000001,senior
39205,3-4,2-3,80.25,10-15,-0.8529999999999998,freshman
39206,3-4,3-4,100.0,0-5,0.23199999999999976,junior
39207,2-3,2-3,53.7,0-5,-0.835,junior
39208,3-4,3-4,82.83,05-10,0.9870000000000001,sophomore
39209,3-4,3-4,76.76,05-10,-0.3879999999999999,freshman
39210,2-3,2-3,67.55,0-5,-1.0389999999999997,senior
39211,3-4,3-4,70.83,0-5,0.4049999999999998,sophomore
39212,3-4,3-4,69.09,0-5,-0.43599999999999994,junior
39213,3-4,3-4,84.84,05-10,-0.5540000000000003,graduate
39214,3-4,2-3,97.09,0-5,-0.8899999999999997,sophomore
39215,3-4,3-4,59.16,10-15,0.1120000000000001,freshman
39216,3-4,2-3,52.96,0-5,-0.9949999999999997,graduate
39217,3-4,3-4,74.89,0-5,0.41999999999999993,junior
39218,3-4,2-3,88.9,20-25,-1.1959999999999997,junior
39219,3-4,2-3,55.63,25-30,-0.08700000000000019,junior
39220,3-4,3-4,53.24,25-30,0.39600000000000035,freshman
39221,3-4,3-4,76.91,0-5,-0.6589999999999998,senior
39222,3-4,3-4,65.54,0-5,0.1299999999999999,sophomore
39223,3-4,3-4,69.39,05-10,-0.0129999999999999,sophomore
39224,3-4,3-4,75.93,10-15,-0.5180000000000002,junior
39225,3-4,3-4,96.13,15-20,-0.7360000000000002,senior
39226,3-4,2-3,79.75,10-15,-0.597,senior
39227,3-4,3-4,74.99,0-5,-0.04900000000000038,freshman
39228,3-4,3-4,100.0,0-5,0.5020000000000002,senior
39229,3-4,3-4,78.33,0-5,-0.3620000000000001,senior
39230,3-4,3-4,53.15,25-30,-0.6299999999999999,junior
39231,3-4,3-4,63.09,0-5,0.3160000000000003,graduate
39232,3-4,3-4,78.49,25-30,-0.19399999999999995,sophomore
39233,2-3,2-3,86.27,0-5,-1.2650000000000001,senior
39234,2-3,2-3,68.0,0-5,-0.6780000000000004,junior
39235,3-4,3-4,76.58,0-5,0.8480000000000003,sophomore
39236,3-4,3-4,73.4,05-10,0.15799999999999992,senior
39237,2-3,2-3,84.9,0-5,-1.3199999999999998,sophomore
39238,3-4,3-4,75.98,10-15,0.2360000000000002,junior
39239,3-4,3-4,59.77,35-40,-0.26800000000000024,junior
39240,3-4,2-3,99.36,10-15,-0.49499999999999966,junior
39241,3-4,3-4,58.29,05-10,0.637,junior
39242,2-3,2-3,56.5,0-5,-1.4729999999999999,freshman
39243,2-3,2-3,99.64,15-20,0.18800000000000017,sophomore
39244,3-4,3-4,74.52,05-10,0.8649999999999998,freshman
39245,3-4,2-3,78.29,0-5,-0.677,senior
39246,2-3,2-3,70.3,0-5,-0.8420000000000001,senior
39247,3-4,2-3,57.05,0-5,0.44099999999999984,junior
39248,2-3,2-3,85.93,10-15,-0.40700000000000003,graduate
39249,2-3,2-3,56.17,25-30,-0.6299999999999999,sophomore
39250,3-4,2-3,67.29,10-15,0.07600000000000007,senior
39251,2-3,2-3,45.53,30-35,-0.43599999999999994,freshman
39252,2-3,3-4,38.76,30-35,0.1679999999999997,freshman
39253,2-3,2-3,84.44,05-10,-0.14400000000000013,freshman
39254,3-4,3-4,75.79,0-5,1.008,junior
39255,1-2,2-3,68.26,20-25,-1.4700000000000002,senior
39256,3-4,2-3,75.16,05-10,1.007,senior
39257,3-4,3-4,66.68,10-15,0.3480000000000003,junior
39258,3-4,3-4,99.37,15-20,-0.2849999999999997,freshman
39259,3-4,3-4,54.9,0-5,-0.3660000000000001,freshman
39260,3-4,3-4,83.76,10-15,-0.36099999999999977,graduate
39261,3-4,3-4,91.99,0-5,-0.20800000000000018,freshman
39262,3-4,2-3,86.37,05-10,-0.649,senior
39263,3-4,3-4,72.81,0-5,0.08999999999999986,freshman
39264,3-4,3-4,100.0,0-5,-0.10699999999999976,freshman
39265,3-4,3-4,64.85,35-40,-0.7000000000000002,freshman
39266,3-4,2-3,61.56,0-5,-0.3780000000000001,sophomore
39267,3-4,3-4,94.68,0-5,0.33499999999999996,sophomore
39268,3-4,3-4,65.91,0-5,-0.2909999999999999,freshman
39269,3-4,3-4,100.0,10-15,-0.03000000000000025,graduate
39270,3-4,3-4,92.55,0-5,-0.30500000000000016,freshman
39271,2-3,2-3,61.03,05-10,-0.9940000000000002,senior
39272,3-4,3-4,80.36,0-5,0.3009999999999997,junior
39273,2-3,1-2,77.47,0-5,-1.3930000000000002,freshman
39274,3-4,3-4,63.1,35-40,1.1199999999999997,freshman
39275,3-4,3-4,96.42,0-5,-0.16700000000000026,junior
39276,3-4,2-3,77.19,10-15,-0.6000000000000001,sophomore
39277,3-4,3-4,81.23,05-10,0.03200000000000003,junior
39278,3-4,3-4,86.35,0-5,0.6240000000000001,junior
39279,2-3,2-3,64.4,0-5,-1.517,junior
39280,2-3,2-3,84.7,25-30,-0.6520000000000001,junior
39281,2-3,2-3,77.04,0-5,0.33999999999999986,freshman
39282,2-3,2-3,70.92,0-5,-0.054999999999999716,senior
39283,3-4,3-4,69.69,0-5,0.9330000000000003,sophomore
39284,2-3,2-3,74.95,20-25,-0.7810000000000001,freshman
39285,3-4,2-3,83.88,10-15,0.2929999999999997,freshman
39286,3-4,2-3,68.83,15-20,-0.20800000000000018,sophomore
39287,3-4,3-4,82.67,10-15,0.2250000000000001,junior
39288,3-4,3-4,86.81,10-15,-0.2829999999999999,junior
39289,3-4,3-4,72.89,05-10,0.2749999999999999,freshman
39290,3-4,3-4,98.33,0-5,-0.6930000000000001,freshman
39291,3-4,2-3,72.82,15-20,-0.2160000000000002,freshman
39292,3-4,3-4,71.82,0-5,0.10699999999999976,junior
39293,3-4,2-3,83.64,0-5,-0.8839999999999999,senior
39294,3-4,3-4,88.74,25-30,0.09299999999999997,junior
39295,2-3,2-3,67.57,05-10,-0.40900000000000025,senior
39296,3-4,3-4,51.75,0-5,0.536,sophomore
39297,3-4,3-4,73.26,15-20,-0.3250000000000002,freshman
39298,3-4,2-3,60.35,0-5,-0.6880000000000002,senior
39299,3-4,3-4,82.29,0-5,-0.020000000000000018,senior
39300,2-3,2-3,44.83,05-10,-1.0780000000000003,junior
39301,3-4,3-4,78.59,15-20,0.8500000000000001,graduate
39302,3-4,3-4,77.42,05-10,0.1679999999999997,junior
39303,3-4,3-4,82.08,0-5,-0.7709999999999999,junior
39304,3-4,3-4,78.56,0-5,0.484,junior
39305,2-3,2-3,69.13,0-5,-1.771,junior
39306,3-4,3-4,57.91,0-5,1.0819999999999999,junior
39307,3-4,3-4,70.45,05-10,-0.3690000000000002,sophomore
39308,2-3,2-3,87.14,15-20,-1.088,graduate
39309,3-4,2-3,56.94,10-15,0.2020000000000004,graduate
39310,3-4,3-4,86.52,0-5,-0.10400000000000009,freshman
39311,3-4,3-4,71.4,10-15,0.5269999999999997,junior
39312,3-4,2-3,82.36,05-10,-1.21,senior
39313,2-3,2-3,77.78,10-15,-0.30100000000000016,freshman
39314,3-4,2-3,74.09,05-10,0.23199999999999976,freshman
39315,3-4,3-4,42.06,10-15,0.3049999999999997,junior
39316,3-4,3-4,50.2,05-10,-0.18199999999999994,freshman
39317,3-4,2-3,77.56,05-10,-0.6999999999999997,senior
39318,3-4,3-4,78.37,0-5,0.15300000000000002,graduate
39319,3-4,3-4,93.55,05-10,-0.1499999999999999,senior
39320,3-4,3-4,55.2,0-5,-0.02400000000000002,senior
39321,3-4,3-4,100.0,0-5,-0.20000000000000018,senior
39322,3-4,3-4,68.23,05-10,0.532,freshman
39323,3-4,3-4,79.05,0-5,-0.8109999999999999,freshman
39324,2-3,2-3,83.81,0-5,-0.5840000000000001,senior
39325,3-4,3-4,81.3,05-10,0.6990000000000003,senior
39326,2-3,2-3,42.28,30-35,-1.2890000000000001,sophomore
39327,3-4,3-4,74.83,05-10,1.411,senior
39328,3-4,3-4,48.19,30-35,-0.6339999999999999,freshman
39329,3-4,3-4,70.07,05-10,0.2469999999999999,sophomore
39330,2-3,2-3,76.4,0-5,-1.2890000000000001,sophomore
39331,2-3,3-4,36.1,35-40,1.169,freshman
39332,2-3,2-3,72.34,05-10,-0.18900000000000006,senior
39333,3-4,3-4,66.17,0-5,0.4790000000000001,senior
39334,2-3,2-3,74.94,0-5,-1.029,junior
39335,3-4,3-4,66.93,05-10,0.2509999999999999,sophomore
39336,3-4,3-4,68.75,05-10,0.016999999999999904,junior
39337,3-4,3-4,83.12,05-10,0.06499999999999995,graduate
39338,3-4,3-4,77.98,0-5,-0.8799999999999999,sophomore
39339,2-3,2-3,84.37,05-10,-0.23399999999999999,sophomore
39340,2-3,2-3,94.79,0-5,0.13999999999999968,junior
39341,3-4,3-4,74.75,10-15,0.38000000000000034,senior
39342,3-4,3-4,81.49,0-5,-0.2509999999999999,junior
39343,3-4,3-4,80.66,0-5,0.3450000000000002,graduate
39344,3-4,3-4,68.51,20-25,-0.7809999999999997,sophomore
39345,3-4,3-4,87.08,15-20,0.6819999999999999,senior
39346,2-3,2-3,84.44,0-5,-1.4100000000000001,senior
39347,3-4,3-4,59.98,30-35,0.472,sophomore
39348,3-4,3-4,83.09,05-10,-0.15600000000000014,freshman
39349,3-4,3-4,63.35,0-5,-0.040000000000000036,senior
39350,3-4,3-4,68.87,0-5,-0.7839999999999998,junior
39351,3-4,3-4,71.16,0-5,-0.17099999999999982,freshman
39352,3-4,3-4,71.81,05-10,-0.06599999999999984,graduate
39353,3-4,3-4,94.58,0-5,0.4969999999999999,sophomore
39354,3-4,3-4,63.77,15-20,-0.31899999999999995,junior
39355,3-4,3-4,65.69,10-15,-0.8650000000000002,junior
39356,3-4,3-4,80.45,10-15,0.637,sophomore
39357,3-4,3-4,99.09,0-5,-0.07500000000000018,freshman
39358,3-4,3-4,99.54,05-10,-0.4700000000000002,senior
39359,2-3,2-3,76.37,0-5,-1.213,freshman
39360,3-4,3-4,85.28,05-10,0.45599999999999996,senior
39361,3-4,3-4,60.75,05-10,0.04899999999999993,senior
39362,3-4,3-4,71.44,10-15,-0.2839999999999998,freshman
39363,3-4,3-4,73.0,35-40,-0.30000000000000027,senior
39364,3-4,2-3,58.78,0-5,-1.013,junior
39365,3-4,3-4,46.37,20-25,0.395,freshman
39366,3-4,3-4,75.57,0-5,-0.17999999999999972,junior
39367,3-4,3-4,86.95,0-5,-0.18900000000000006,junior
39368,2-3,2-3,61.52,05-10,-1.2600000000000002,freshman
39369,3-4,3-4,93.34,0-5,0.5720000000000001,junior
39370,3-4,3-4,87.91,10-15,0.16699999999999982,graduate
39371,3-4,3-4,82.49,05-10,0.07200000000000006,senior
39372,2-3,2-3,58.5,05-10,-1.085,sophomore
39373,3-4,3-4,95.42,0-5,0.5350000000000001,junior
39374,2-3,2-3,71.67,20-25,-1.0789999999999997,senior
39375,3-4,3-4,67.97,0-5,0.867,freshman
39376,3-4,2-3,64.38,0-5,-0.6629999999999998,junior
39377,2-3,2-3,75.86,0-5,-0.8770000000000002,junior
39378,2-3,2-3,65.71,10-15,-0.19600000000000017,sophomore
39379,3-4,2-3,61.32,0-5,0.3889999999999998,senior
39380,3-4,3-4,75.49,0-5,0.39400000000000013,junior
39381,3-4,3-4,61.63,10-15,-0.4700000000000002,senior
39382,2-3,2-3,73.29,0-5,-1.2560000000000002,junior
39383,3-4,2-3,85.26,0-5,0.3420000000000001,senior
39384,3-4,3-4,71.01,0-5,0.01200000000000001,junior
39385,3-4,2-3,97.15,15-20,-0.5979999999999999,senior
39386,2-3,2-3,76.49,0-5,-0.605,sophomore
39387,3-4,2-3,84.88,0-5,-0.029999999999999805,senior
39388,2-3,2-3,81.13,10-15,-0.48699999999999966,freshman
39389,3-4,3-4,80.87,10-15,0.3620000000000001,sophomore
39390,3-4,2-3,76.44,0-5,-0.48,graduate
39391,3-4,3-4,71.95,0-5,0.4870000000000001,freshman
39392,3-4,3-4,52.52,15-20,-0.09200000000000008,graduate
39393,1-2,1-2,53.3,20-25,-2.1739999999999995,junior
39394,3-4,3-4,82.82,0-5,2.122,freshman
39395,3-4,2-3,84.76,20-25,-0.5139999999999998,senior
39396,3-4,3-4,86.31,0-5,0.7029999999999998,sophomore
39397,3-4,3-4,88.73,0-5,-0.21899999999999986,senior
39398,3-4,3-4,88.54,05-10,-0.3959999999999999,senior
39399,3-4,3-4,97.91,15-20,0.262,junior
39400,3-4,2-3,89.75,0-5,-1.1840000000000002,senior
39401,3-4,3-4,100.0,15-20,-0.18699999999999983,graduate
39402,3-4,3-4,87.34,0-5,-0.3689999999999998,junior
39403,3-4,3-4,100.0,10-15,0.13600000000000012,freshman
39404,3-4,3-4,82.06,0-5,-0.5099999999999998,senior
39405,3-4,3-4,77.26,15-20,-0.02300000000000013,sophomore
39406,2-3,2-3,81.45,05-10,-1.4860000000000002,junior
39407,3-4,3-4,72.7,05-10,0.9040000000000004,junior
39408,2-3,2-3,50.81,05-10,-1.1469999999999998,senior
39409,2-3,2-3,68.88,15-20,0.34899999999999975,junior
39410,3-4,3-4,67.89,0-5,0.5830000000000002,sophomore
39411,3-4,3-4,59.26,0-5,-0.33599999999999985,senior
39412,1-2,2-3,75.91,05-10,-1.3329999999999997,senior
39413,2-3,2-3,34.42,15-20,0.722,freshman
39414,3-4,3-4,62.3,05-10,0.46499999999999986,sophomore
39415,3-4,3-4,92.23,0-5,0.10799999999999965,graduate
39416,3-4,3-4,70.1,15-20,0.3809999999999998,freshman
39417,3-4,2-3,89.78,20-25,-0.835,freshman
39418,3-4,3-4,79.63,10-15,-0.055999999999999606,junior
39419,3-4,3-4,66.58,0-5,-0.5680000000000001,sophomore
39420,2-3,2-3,83.32,0-5,-1.463,senior
39421,3-4,3-4,84.7,0-5,0.8559999999999999,sophomore
39422,3-4,3-4,89.1,0-5,0.06100000000000039,junior
39423,3-4,3-4,94.57,15-20,-0.2549999999999999,graduate
39424,2-3,2-3,86.12,0-5,-0.923,sophomore
